@relation breast_cancer-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R31_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A30-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Benign? {0,1}

@data
0.038904,0.040754,0.021913,0.028617,-0.013214,0.049996,0.057637,-0.048863,-0.006088,0.025648,0.002576,-0.006636,0.020883,0.032025,0.002408,0.0243,0.034611,0.000999,-0.008021,0.003079,0.005182,0.004883,-0.001496,-0.013506,0.037692,0.015356,0.007856,0.001357,0.010736,-0.002029,1
-0.00371,0.00414,-0.013069,-0.001664,0.028561,0.010436,0.011053,0.029586,0.000253,0.044419,-0.002858,0.007586,-0.014214,-0.015781,0.019192,0.02149,0.001554,-0.002376,-0.046853,0.0038,-0.000404,0.00174,0.049785,-0.012045,0.011645,-0.016673,0.02112,0.03087,0.009881,0.072841,0
0.171616,0.064181,0.045298,-0.064486,0.001182,-0.052068,-0.000089,-0.07063,-0.068416,-0.035369,0.000695,0.127626,0.029929,-0.044517,-0.069158,0.020794,-0.001015,-0.029116,0.037865,0.028601,0.120899,0.053448,-0.040385,-0.004857,-0.118928,-0.000428,-0.021797,-0.07208,-0.008417,0.004784,1
0.084264,-0.03191,-0.02028,0.052297,0.00589,0.012446,-0.032788,-0.007965,0.039802,-0.031341,0.044323,-0.02236,0.053376,0.032732,-0.003448,0.070761,0.068451,-0.036185,0.040672,0.009026,0.011775,0.041301,0.024977,-0.020705,0.060067,-0.025791,0.020223,0.071029,-0.026348,-0.020819,1
-0.026539,0.000262,0.053677,-0.03976,-0.038055,-0.055486,-0.079684,0.044794,-0.023562,0.015495,0.02715,0.025499,0.015135,0.05858,-0.02538,-0.043898,0.027022,-0.010672,0.00146,0.058384,0.018922,0.025431,-0.009129,-0.032848,0.044943,-0.016563,-0.009738,0.045866,0.006389,-0.032542,1
0.033002,0.037707,0.041138,0.017047,0.033047,-0.02065,0.031227,-0.02278,0.016121,-0.015139,0.013448,-0.022093,-0.046064,0.004674,-0.019395,-0.000483,-0.005816,-0.014003,0.000663,0.00355,0.009107,-0.002557,0.038532,-0.018228,0.008302,0.007744,-0.027091,0.03459,0.02801,0.087458,0
-0.028631,0.002356,-0.03347,0.03987,-0.047895,-0.006255,-0.000823,0.053983,-0.006452,0.050637,-0.005991,0.049307,-0.007096,0.012348,0.033941,-0.046909,-0.034342,-0.014777,-0.030918,0.018823,-0.006696,0.024321,0.024331,-0.002854,0.013563,-0.005626,-0.038522,-0.025356,-0.026342,-0.058165,1
0.009485,-0.006267,-0.003782,-0.059362,-0.060722,-0.032259,0.005032,-0.039569,-0.089795,-0.090849,-0.042383,-0.061163,-0.058936,-0.028284,-0.016109,-0.114645,0.028427,-0.005408,0.069348,-0.026857,-0.158385,-0.0265,0.050413,-0.004266,-0.050807,0.019266,-0.031588,-0.064816,-0.022491,0.07935,0
-0.000635,0.025448,-0.013908,0.018251,0.013814,0.043422,0.044493,-0.005269,-0.023188,0.00237,-0.012522,-0.001491,-0.009591,0.003044,-0.009521,-0.024571,0.001819,-0.014283,-0.011494,-0.010288,-0.001301,-0.020529,-0.026508,-0.012203,0.01457,-0.006421,-0.018562,-0.000555,0.001992,-0.048936,1
-0.005191,-0.027176,-0.011433,-0.006626,-0.013799,0.011251,0.055939,-0.018683,0.034302,-0.001977,-0.01627,0.033794,0.004668,-0.027727,0.04108,0.010089,0.004983,0.04024,-0.016962,-0.017023,0.009867,0.015281,0.002093,0.0136,0.020832,0.001263,-0.034203,0.016826,-0.021238,0.006619,1
-0.00711,-0.004872,-0.049622,0.043924,-0.012147,0.014791,0.034798,0.012668,0.0099,0.026336,0.000866,0.016952,-0.002202,0.001044,0.011281,-0.031601,0.03215,-0.02034,-0.017429,-0.003973,-0.019534,0.015027,-0.020701,0.007802,0.040428,-0.003493,0.007792,0.059475,-0.011651,-0.024114,1
0.025095,0.055059,0.024452,0.017003,-0.013804,0.028085,0.023065,-0.007237,-0.017285,0.014253,0.021532,0.006086,0.027019,-0.027986,-0.015868,-0.017664,0.029163,-0.002714,0.029112,-0.000127,-0.022055,0.020678,-0.032896,-0.002053,0.014166,-0.01357,-0.025347,0.006811,0.023574,-0.031441,1
-0.012976,-0.035105,-0.02241,-0.01061,0.003166,0.00119,0.06632,0.001572,0.032613,0.031152,-0.00203,0.02256,-0.016737,0.028953,-0.010065,-0.012096,0.005757,-0.032586,0.016042,-0.048057,-0.036227,0.003846,-0.019073,0.00529,-0.041764,-0.02512,-0.011893,-0.04133,-0.033888,0.002557,0
-0.050299,-0.049208,0.083603,0.019863,-0.064147,-0.031678,0.007721,-0.044696,-0.008535,0.043325,0.101405,0.056666,0.058449,0.075032,0.040375,0.053244,0.07951,-0.025099,-0.035478,0.011513,-0.083833,0.039815,-0.021379,0.027543,0.056313,0.033196,-0.035141,0.02125,-0.012745,0.03516,0
-0.005053,-0.014027,-0.008399,0.048284,-0.02697,-0.011081,-0.006243,0.048014,-0.016932,0.023826,-0.01967,-0.02566,0.001119,-0.008658,0.039601,0.01662,-0.005499,-0.004338,-0.021137,0.016372,0.039367,-0.0623,0.051221,0.000908,-0.000809,0.005416,0.094911,0.018229,0.032862,0.002523,0
-0.011001,-0.00567,0.008773,-0.016524,0.004881,-0.01147,0.027441,0.014986,-0.021033,-0.040228,0.018971,0.003465,-0.009671,-0.047275,0.001987,0.027678,-0.020396,0.092889,-0.000433,-0.046129,-0.017712,-0.040075,0.033501,0.014541,0.023422,0.042433,-0.054159,0.014804,-0.017337,-0.036996,1
0.020475,-0.08433,0.024616,-0.01161,-0.035878,-0.0159,0.001025,-0.043968,0.027824,-0.046116,-0.002558,-0.04775,0.041638,0.036885,0.0841,0.030796,-0.033144,0.010443,-0.037611,-0.005867,-0.007986,0.016849,-0.026092,0.039909,0.060026,0.029835,-0.021546,0.033927,-0.039759,0.006647,1
0.009344,0.049829,-0.007229,0.006049,0.020924,0.021998,0.054695,-0.042276,0.012469,-0.003421,-0.040849,-0.015793,0.026115,0.040172,-0.022675,-0.039161,0.013844,-0.026789,-0.002943,-0.011122,-0.005745,-0.010053,-0.058181,0.015931,0.02043,-0.011579,0.004427,-0.010695,-0.004188,-0.014333,1
0.023058,0.031676,-0.00684,0.006685,-0.021636,0.024317,0.015176,-0.008829,0.00976,-0.002879,-0.022768,-0.025761,0.011053,0.017609,-0.003506,0.003094,-0.001233,-0.051167,-0.000598,-0.011267,-0.034314,0.044856,-0.044255,0.039732,-0.006378,-0.015665,-0.00421,0.019686,-0.013391,-0.022658,1
-0.024009,-0.07486,-0.069749,0.039214,0.040359,-0.005239,0.01317,0.089103,0.01584,0.031105,0.018053,-0.030666,0.002351,0.015396,-0.059949,0.02365,-0.037787,-0.058692,0.019773,0.017507,-0.083716,0.011452,0.001822,-0.062546,-0.01518,0.001786,-0.027511,-0.072634,-0.040441,-0.031964,0
-0.033064,0.06836,-0.008419,0.00689,-0.016987,0.024748,-0.003939,-0.013556,-0.093974,0.06419,0.033744,0.024091,0.05645,0.00141,-0.021599,-0.018116,-0.021657,0.011025,0.041315,0.027349,-0.007346,0.010061,0.007932,0.063797,0.060107,-0.006088,-0.044654,0.054012,-0.007291,-0.002492,1
0.063813,0.021467,0.016593,0.016686,0.032238,-0.017352,-0.064049,0.0178,-0.00059,0.026835,-0.026204,-0.062102,-0.04329,0.008077,0.032837,-0.000253,-0.031439,-0.045068,-0.032264,0.042447,0.022922,-0.011913,0.008425,0.146164,-0.029393,-0.013538,0.050977,0.026124,-0.062453,-0.018858,0
-0.017131,-0.041197,-0.01234,0.002656,-0.015095,-0.000529,-0.02049,0.015823,0.026658,-0.042364,-0.070189,-0.009582,0.027992,0.020553,0.005,-0.045201,-0.026431,-0.006421,-0.013065,0.045352,0.035843,0.018114,-0.007397,-0.009338,0.006994,-0.00558,-0.000781,-0.021881,0.008788,-0.001313,1
0.005302,-0.003225,-0.005042,-0.062538,0.092194,0.047945,0.017181,0.043147,0.016242,0.002133,0.068733,-0.007174,-0.064395,0.03613,0.023518,-0.043729,0.102531,-0.008097,-0.025889,0.009857,-0.001767,0.091985,0.024514,-0.017038,0.045824,0.035136,-0.01943,-0.025513,-0.00903,0.100936,0
0.001669,0.002678,0.031505,0.043609,0.003956,-0.020097,0.004454,0.008891,-0.027728,0.053238,0.008985,0.001189,0.020829,-0.002172,-0.001131,0.001598,-0.033742,0.028201,-0.011914,0.012899,0.024664,-0.028986,0.056763,0.02023,0.007635,0.005901,0.008857,-0.020207,-0.002367,-0.026592,1
0.026751,0.032753,0.056376,-0.01001,0.062102,0.040193,0.018623,0.007965,-0.068463,0.026317,-0.013356,-0.00588,0.059123,0.03654,-0.071798,-0.000406,0.016986,-0.023545,-0.022565,-0.034364,0.077794,0.013407,0.040952,-0.040642,-0.030376,0.030104,0.029103,-0.026805,0.030134,-0.032521,1
0.000689,0.010262,-0.006605,-0.04169,-0.041595,-0.016202,0.012501,0.023819,-0.054129,-0.001589,-0.007111,-0.017484,0.018304,-0.00382,0.004086,-0.024389,-0.023478,0.020279,0.018921,0.014226,-0.027476,0.020261,0.055528,-0.011254,0.018045,0.023665,-0.031371,-0.002297,0.011349,-0.04838,1
0.052154,-0.018166,-0.034082,0.053816,0.004006,-0.094902,-0.037089,0.019338,0.020493,-0.090111,0.004005,-0.016951,-0.016869,0.038289,-0.031132,-0.005996,-0.060632,-0.086209,-0.001592,-0.025975,-0.08572,0.01633,0.067106,-0.014668,-0.000874,-0.003471,-0.024064,-0.075009,-0.011322,0.011772,0
-0.011528,-0.005015,-0.013277,-0.018924,-0.01912,-0.011074,0.026869,-0.039902,0.013396,0.073129,0.012207,-0.021762,0.018625,0.037047,0.024049,-0.023856,-0.019209,0.054871,0.006969,-0.006519,-0.005915,0.001214,0.010115,-0.041786,-0.008617,0.022063,-0.014675,-0.01981,-0.030663,0.007096,1
0.03251,-0.053901,-0.016343,0.005217,-0.031143,-0.085032,-0.038419,-0.019459,-0.050261,-0.032019,0.035928,-0.031968,0.019118,-0.003767,0.000536,-0.045531,-0.016648,-0.008012,-0.039151,0.002396,0.010183,0.084844,-0.0608,0.006764,0.050327,0.01803,0.066207,0.067785,-0.030945,-0.060405,1
0.002593,0.047383,-0.015528,-0.016713,-0.014067,0.007204,0.003963,-0.016701,0.01801,-0.026779,-0.02676,-0.007603,0.002557,-0.016467,0.016537,-0.004963,-0.001765,-0.022902,-0.017218,0.009695,-0.038067,0.001708,-0.054472,0.030624,0.004449,-0.017534,-0.01904,0.029006,0.004524,-0.016721,1
0.021815,0.043169,-0.032434,-0.009599,-0.003368,-0.080033,0.022372,0.003458,0.03264,0.000893,0.039539,-0.006962,0.002713,-0.051957,-0.012073,-0.005423,-0.009101,0.025046,-0.008304,0.006767,-0.035486,-0.039333,0.02954,0.003985,0.03087,-0.013864,-0.030856,0.029857,0.000543,-0.030653,1
-0.03783,0.038624,-0.034297,-0.046036,0.005784,0.021653,0.057443,-0.013991,-0.032097,-0.029559,-0.020305,-0.017463,-0.012684,-0.022068,0.024399,0.002275,0.023991,0.004886,-0.041037,0.030323,-0.04519,0.042061,-0.005949,-0.031949,-0.004299,-0.017105,-0.011471,0.07692,0.007505,-0.024714,1
0.025516,-0.014122,0.03952,-0.000081,0.02504,0.023057,-0.015062,-0.08796,0.025327,0.035364,-0.051257,0.089347,-0.004256,0.046013,0.038595,-0.018819,-0.070528,0.045432,-0.002163,0.005655,0.075695,-0.021056,0.020617,0.005019,0.04235,-0.018279,-0.038017,-0.009005,-0.076994,0.041794,1
0.022578,0.042062,0.010347,-0.013091,-0.007457,-0.005888,-0.002594,-0.033927,0.020835,0.002375,-0.001279,-0.050467,0.020294,-0.017397,-0.015244,0.015257,0.034787,0.025263,0.01249,-0.002292,-0.023311,-0.037084,-0.022702,-0.045315,0.029769,0.007209,0.005778,0.008625,0.020312,0.012437,1
0.027101,-0.048119,0.067055,-0.070284,-0.059344,-0.068044,0.006215,-0.04067,-0.051813,-0.027332,0.048085,0.113129,0.032162,0.065957,0.010064,0.112856,0.056241,-0.075147,-0.012037,0.012547,-0.073272,0.013352,0.059188,0.023524,0.056289,0.012605,-0.015016,0.005041,-0.016646,0.008647,0
0.075698,-0.02427,-0.011357,-0.030094,-0.016474,0.025746,0.042129,0.075022,-0.069724,-0.138661,0.065445,-0.018153,-0.119822,0.062611,0.0689,-0.135684,0.110939,-0.035119,0.045358,-0.020642,0.053815,-0.019537,-0.01913,-0.003872,0.087203,0.064389,0.008666,-0.075957,-0.001008,0.09785,0
-0.040945,-0.011794,0.004172,-0.030743,0.051424,-0.017545,0.025646,0.019239,0.020635,0.032593,0.088606,-0.02278,0.010995,0.012263,-0.007918,0.056781,0.007838,-0.007688,-0.035817,0.061722,-0.063838,0.039195,-0.016841,-0.012404,-0.065279,-0.029134,-0.020681,0.057513,-0.000367,-0.04473,0
0.076324,0.06583,0.006125,0.014522,0.016595,0.00797,0.014793,-0.014955,0.002743,-0.024443,-0.006534,0.035167,-0.017483,0.046054,-0.027184,0.0527,0.038573,0.031763,-0.004551,0.020914,-0.016508,-0.018818,-0.0263,-0.056846,0.035546,0.038542,0.020125,-0.007712,0.008563,-0.024849,1
0.06224,-0.018447,-0.050377,-0.007051,-0.038196,-0.001661,0.004984,-0.022167,-0.005681,0.001095,0.014724,0.041378,-0.024033,-0.012242,0.003435,0.057952,0.01096,0.025481,0.015549,-0.003758,-0.007119,0.032375,-0.024546,-0.010961,0.007481,0.027709,0.049529,-0.005073,0.059344,-0.026785,1
0.017035,-0.036719,-0.045402,-0.01316,0.000043,-0.029382,-0.021844,-0.002454,0.021027,0.003722,-0.057972,0.049915,-0.026157,0.018478,0.006881,0.039088,-0.011855,0.019855,0.009006,-0.038117,0.001298,0.006244,0.021253,-0.005829,0.003708,-0.007469,-0.001299,-0.002467,-0.018367,0.017752,1
0.015739,0.027905,-0.028868,0.033704,-0.029693,0.0272,0.009944,0.02337,0.000792,0.015718,-0.017881,0.003061,0.012713,-0.005116,-0.021707,-0.013358,-0.034149,-0.061164,0.011914,-0.010438,-0.044868,0.016441,-0.041995,0.028583,0.022277,-0.00302,-0.014087,0.009322,-0.021985,-0.014328,1
0.103978,0.035847,-0.020544,-0.026719,0.004324,0.013829,-0.030673,-0.026357,-0.026621,-0.013345,-0.008314,-0.024677,0.004885,0.013555,-0.009272,0.029755,-0.026651,0.024034,0.012644,0.012698,0.039901,-0.032894,-0.059257,-0.139916,-0.004077,0.055863,0.052501,-0.052222,0.034387,0.018403,1
0.0226,0.011115,0.011593,-0.012344,0.022511,-0.033141,0.019018,0.065049,0.01326,0.040515,0.035581,-0.000693,0.100926,0.021178,-0.01628,-0.046756,-0.021045,0.005443,0.012685,0.052175,0.003561,-0.040313,-0.088471,-0.036118,-0.010745,0.037684,-0.04868,-0.054796,0.058646,-0.025483,1
0.024074,0.006464,0.014302,0.034373,-0.017896,0.03922,0.010103,-0.03861,0.037129,-0.004492,0.010608,-0.020018,0.016252,-0.017071,0.008582,0.023436,0.032397,0.022722,-0.004693,-0.011906,-0.010257,-0.025013,-0.031434,-0.034176,0.043455,0.019149,0.008978,-0.00184,0.020207,0.010409,1
-0.006262,-0.026295,0.018807,0.0546,0.013818,0.056148,0.004993,-0.023267,-0.01923,0.003284,-0.038663,0.012266,-0.016202,0.005888,0.000288,0.005826,-0.007755,-0.001121,-0.016441,-0.040641,-0.016004,0.022899,-0.002579,-0.008038,0.000882,-0.001916,-0.016901,-0.023001,0.017955,-0.012068,1
0.023446,0.011082,0.042302,0.034103,-0.039771,0.007928,-0.003015,0.005596,0.010964,0.023582,-0.037913,0.023275,0.005844,0.000116,0.037888,-0.00503,-0.01751,0.005157,0.010553,0.010456,0.015023,0.022801,0.010441,0.038103,-0.02318,-0.008283,-0.015736,-0.011473,-0.016797,-0.01228,1
0.007033,-0.04057,-0.012189,0.043345,0.000023,0.01757,0.04816,0.036652,0.01118,0.008899,-0.008405,0.025822,-0.030692,-0.009311,0.00562,-0.006774,-0.019053,-0.024612,-0.007128,-0.026933,-0.012125,0.025658,-0.025801,0.02661,0.002392,0.003552,-0.00379,0.061225,-0.014021,0.000062,1
-0.014037,0.040968,0.001584,0.025303,-0.000558,0.025604,0.033506,-0.026461,-0.003335,0.000079,-0.033891,0.004241,-0.0119,-0.029408,0.013155,-0.00306,0.025368,0.018405,-0.030561,0.002839,-0.000302,-0.004309,0.010585,0.013861,-0.000409,-0.01375,-0.004827,0.032886,0.024932,-0.001576,1
0.012956,0.003339,0.013492,0.030299,0.044408,-0.065138,0.044321,0.04798,0.002865,0.015266,0.033569,-0.030708,-0.047559,-0.02618,0.033244,-0.021134,-0.046304,0.02007,0.006273,0.016881,0.050806,0.00378,0.007629,0.034627,-0.001003,-0.028368,-0.02726,0.034095,0.048114,0.036733,0
0.043293,-0.080164,-0.018811,-0.000904,0.108077,-0.042825,-0.031891,0.075057,-0.043214,0.010443,-0.003814,0.015336,-0.050676,0.023181,0.018403,0.067531,-0.059925,-0.027313,0.054832,0.01218,-0.071233,-0.040228,-0.017567,-0.036482,0.005349,0.019315,-0.00342,0.072632,0.106862,0.019932,0
0.002232,-0.007864,0.024898,-0.005879,-0.006076,-0.019578,0.046122,0.020544,0.044403,-0.015899,-0.021094,-0.01908,0.009854,-0.024253,0.002606,-0.001802,0.013367,0.033292,-0.022836,-0.016991,0.007791,-0.032666,-0.001591,0.003504,-0.008871,0.013992,-0.004385,-0.007896,-0.002768,-0.021422,1
0.065581,-0.004967,-0.030578,-0.067577,0.065049,0.099244,-0.081448,0.017153,0.00299,0.073141,-0.052945,-0.049567,-0.107763,-0.110916,0.03516,-0.004377,0.085631,-0.021772,-0.04944,0.106187,-0.00266,0.119439,0.080889,0.082207,0.113002,0.059165,0.005624,-0.060489,-0.134196,0.010954,0
-0.017114,-0.009705,-0.05823,-0.042321,0.060356,-0.043151,0.026013,0.012938,-0.002639,-0.037671,0.106629,0.018396,-0.064346,-0.068843,-0.024538,-0.009066,0.015275,-0.038196,0.041385,-0.025497,0.019352,-0.045471,0.005367,-0.088631,0.076811,-0.064918,-0.091266,-0.091163,0.017966,0.032439,0
-0.036569,-0.043465,0.10481,-0.028625,-0.032556,-0.047658,-0.022452,0.0596,-0.013513,-0.056059,-0.020084,-0.06931,0.019936,-0.011066,-0.049529,0.007312,-0.033892,0.060902,0.016846,0.026288,-0.071139,-0.0497,0.098975,0.01563,-0.021997,0.069685,0.068882,0.025489,0.022373,0.023994,0
0.030438,0.045978,0.002646,0.047033,-0.010268,0.023976,0.050389,-0.036268,-0.015778,0.026373,-0.019126,0.00353,-0.027448,0.004928,0.02886,0.029107,0.018551,-0.005685,-0.020043,-0.005334,0.032229,-0.003237,0.032666,0.014087,0.024652,-0.016481,0.018398,0.047623,-0.000945,0.010431,1
-0.01991,0.037451,-0.047281,0.046818,0.00697,-0.046031,0.017992,0.017145,-0.052011,-0.030161,0.031093,0.030601,-0.003324,0.05335,-0.058821,-0.060322,-0.04554,-0.111064,0.019583,-0.035535,0.022529,0.041457,0.061461,-0.039226,0.037612,-0.04515,-0.019045,0.031399,0.029929,0.118682,0
0.04311,0.030114,0.030801,0.071127,-0.003523,-0.07316,0.061069,0.050952,0.009087,0.005833,0.045404,-0.014336,-0.047386,-0.038724,0.068906,-0.037516,0.051062,-0.027836,-0.080248,0.026686,0.048362,0.01015,0.012428,-0.006087,-0.049299,-0.003401,-0.00882,-0.013566,0.009261,0.02951,0
-0.005696,0.035694,0.00025,0.008774,-0.004221,0.01469,0.024499,-0.056353,0.003889,-0.02018,-0.012819,-0.022302,-0.031146,0.020521,-0.013782,-0.02598,0.005932,0.023654,0.003407,-0.042485,-0.017222,-0.032936,0.031026,0.009701,0.032921,-0.006809,-0.026699,0.01075,-0.002064,-0.020855,1
-0.023177,0.036674,-0.005396,-0.028308,-0.01376,0.007954,0.019598,-0.011448,-0.046351,-0.000021,-0.01634,0.01826,-0.013194,-0.014829,-0.002173,0.024769,-0.086044,0.009245,0.055949,0.011662,0.024893,-0.019078,0.054045,0.043542,0.058612,-0.055889,-0.038611,0.075792,-0.023428,0.054611,1
0.01676,0.09311,-0.115113,-0.034522,0.026765,-0.03683,0.033604,-0.083578,-0.111014,0.03764,-0.03905,0.06132,-0.006064,-0.041687,-0.096287,0.064035,0.051451,0.097015,0.036733,-0.055407,0.057994,0.112787,0.044748,0.025782,-0.121606,0.015189,0.014835,-0.090234,0.047617,0.01642,1
-0.014218,0.031489,0.050857,-0.000311,-0.008264,0.031291,0.012984,0.002408,-0.006605,-0.020147,0.011309,-0.022965,-0.027432,-0.04079,0.002043,0.006484,0.002665,0.038309,0.032198,-0.050112,-0.055309,0.043643,-0.023806,0.036444,-0.025798,-0.033497,-0.066676,-0.012492,0.041225,-0.044331,1
-0.062513,0.057352,-0.009905,0.031901,-0.027837,0.010834,-0.020329,-0.026372,-0.024505,-0.054094,-0.006983,-0.027971,-0.053739,0.01644,0.008382,-0.031074,0.012417,0.041572,-0.04503,-0.000979,-0.029515,-0.019638,0.061279,-0.004054,0.027484,-0.000868,-0.006156,0.041721,-0.010448,-0.042211,1
0.063434,0.001959,0.06392,0.038474,-0.023594,0.062021,-0.04656,0.10295,-0.047263,-0.007184,-0.044563,0.003907,0.01223,0.018404,0.154901,0.057315,0.061711,-0.145078,-0.044716,-0.086518,0.182708,-0.100954,0.073574,-0.00446,-0.18564,-0.008865,-0.005172,-0.018924,-0.078202,-0.100186,0
-0.017087,-0.010243,-0.041188,-0.034924,-0.024069,-0.043736,0.006025,0.025397,0.023246,0.027062,-0.043116,0.027012,0.027975,0.051101,0.009049,-0.052539,-0.002499,-0.016666,0.009487,-0.009752,-0.013976,-0.013505,0.029105,-0.043357,0.007133,-0.00372,-0.020995,-0.041196,-0.02196,-0.008766,1
0.026974,0.009156,0.042604,0.003807,0.012182,0.00708,0.029013,-0.021899,-0.040892,-0.006037,-0.071394,-0.034579,0.006016,0.004066,-0.051884,-0.030231,0.021871,-0.02075,0.020998,-0.023867,0.03674,-0.005931,0.024446,-0.019273,0.008363,-0.010645,0.020589,-0.018444,0.024354,-0.026246,1
0.044298,0.081475,-0.006686,-0.005726,-0.029456,-0.039783,-0.06058,0.075152,0.007522,-0.05603,0.026843,0.015498,0.010333,-0.021518,-0.019092,0.082393,0.048326,0.014376,0.070207,-0.058438,0.007376,0.054492,0.009194,0.021744,0.032371,-0.049788,0.039638,-0.009791,0.01277,-0.052251,1
-0.065109,0.003201,-0.120438,-0.03525,0.034881,0.019313,-0.048162,-0.011524,0.03058,-0.011514,0.002364,0.048888,0.002166,-0.000642,0.01761,0.029181,-0.050503,0.042858,-0.059727,-0.018861,0.036521,-0.053802,0.00314,0.022943,0.069152,-0.006379,-0.025876,0.035085,-0.008022,0.015843,1
-0.010655,-0.016422,-0.009352,0.018632,-0.01577,0.039571,0.032723,0.038094,0.011971,-0.033965,-0.028177,-0.007697,-0.038137,-0.03026,-0.023085,0.030414,0.010815,0.016419,-0.011588,-0.034111,0.055316,-0.050901,0.043561,-0.030529,0.047632,0.008808,0.006738,0.024622,-0.013932,-0.020294,1
-0.009032,-0.013748,-0.006514,0.030104,-0.044146,0.025273,-0.029637,0.03046,0.025375,-0.014077,-0.015027,-0.031075,-0.042302,-0.02188,0.006253,0.061459,-0.015712,-0.014218,-0.018266,0.019622,-0.043959,0.027812,0.017423,-0.067464,-0.062565,-0.0003,0.012534,0.006263,0.015771,0.008176,0
0.004313,0.053307,-0.023332,0.019307,-0.035234,0.01961,-0.034778,0.003001,-0.008034,-0.013863,0.00771,0.010751,0.010069,-0.001287,-0.051698,0.011762,-0.011305,0.003186,-0.017617,0.010464,-0.010427,-0.017019,0.035986,-0.031775,0.040304,0.032591,0.018822,-0.022972,0.000304,-0.01933,1
0.041447,0.051962,0.00518,0.015331,-0.00199,0.01015,0.018604,-0.052514,0.02658,0.021401,0.005084,-0.006012,0.006605,-0.015462,-0.054174,0.000613,0.009211,0.002461,0.011229,-0.021889,0.008767,-0.026527,-0.009434,0.034568,0.038299,-0.001848,0.003808,0.008527,0.015802,0.004941,1
-0.058879,0.074623,-0.043805,0.035239,-0.017266,-0.014018,-0.049245,-0.012311,-0.072176,0.045527,-0.032289,-0.010672,-0.051891,0.001855,-0.078341,0.002183,0.019419,0.067655,-0.008467,-0.019136,0.042814,0.006903,-0.050907,-0.005598,-0.019668,0.034607,0.042072,-0.01459,-0.013767,-0.002943,1
0.046682,-0.017846,-0.109737,0.037856,0.031841,-0.054297,0.02795,-0.032826,0.088199,-0.059165,0.026188,-0.027114,-0.067295,0.094959,-0.03173,0.022395,-0.0375,-0.009385,0.105085,-0.01235,0.024821,0.091574,0.027996,0.036125,-0.111806,-0.028421,0.052098,0.073019,-0.036027,0.021556,0
0.009583,0.019887,0.022463,-0.013146,-0.013346,-0.014505,0.036652,0.024582,-0.007674,0.013672,-0.047919,0.010216,0.022193,0.023019,0.024309,-0.045017,0.024872,0.028514,0.012789,0.008469,0.030684,-0.018125,0.007429,-0.03334,0.02828,0.013712,-0.001047,-0.013542,0.014635,-0.017314,1
-0.051272,-0.038665,-0.002084,0.045245,-0.01581,-0.007722,-0.060015,-0.02801,-0.047617,-0.013552,-0.004821,-0.102439,0.052118,-0.063381,0.01826,-0.072926,-0.051575,0.015733,-0.060001,-0.018695,0.090094,-0.032833,-0.125086,-0.073326,-0.005899,0.040881,-0.007894,-0.028251,-0.070254,0.040032,1
0.016305,-0.034865,-0.062657,-0.034893,0.036327,-0.073683,0.030636,-0.015496,0.050782,0.050119,0.045753,0.013248,0.056433,-0.035165,-0.0132,0.005994,0.038847,-0.016515,-0.037619,0.025561,-0.023639,-0.017558,-0.011034,0.020475,-0.031855,-0.042728,0.043782,-0.066263,-0.019837,-0.008042,0
0.038908,-0.051824,0.019596,0.009612,-0.001561,0.07199,0.006688,0.04494,-0.097388,-0.006213,0.013409,0.015946,-0.003035,-0.008389,0.033237,-0.036277,0.085062,-0.007062,0.054824,-0.090685,-0.025003,-0.030446,0.033067,-0.019431,-0.038412,0.076664,0.04375,0.001736,-0.000382,0.127172,0
-0.009964,-0.082491,0.002317,-0.023187,0.020893,0.029244,0.046364,-0.000202,0.012817,-0.020354,-0.066418,0.012691,-0.001891,-0.010392,-0.029121,-0.01814,-0.024236,-0.024573,-0.006016,-0.012727,0.029695,0.000291,-0.024256,0.006797,0.013336,-0.008789,-0.003817,0.03186,-0.013809,-0.001012,1
0.034139,-0.007228,-0.022822,0.048584,0.004593,0.01278,0.016717,-0.000065,-0.033759,0.012508,-0.043159,-0.018779,0.000508,0.004933,-0.032185,-0.014118,0.004769,-0.05315,0.031154,-0.025576,-0.020642,0.05349,0.026866,0.017755,0.004708,-0.03513,0.009149,0.023298,0.022586,-0.026831,1
